asset_id,category,priority,kind,slot,target_height,target_width,job_batch,label,prompt_chars
acc_face_bandage_cute_01,acc_face,1,accessory,face,0.06,,accessories,"Bandage Cute",476
acc_face_eyepatch_cute_01,acc_face,1,accessory,face,0.08,,accessories,"Eyepatch Cute",478
acc_face_scar_sticker_01,acc_face,1,accessory,face,0.06,,accessories,"Scar Sticker",485
acc_face_jewel_forehead_01,acc_face,1,accessory,face,0.08,,accessories,"Jewel Forehead",470
acc_face_bindi_cute_01,acc_face,1,accessory,face,0.06,,accessories,"Bindi Cute",494
acc_face_third_eye_cute_01,acc_face,1,accessory,face,0.08,,accessories,"Third Eye Cute",487
acc_face_antenna_face_01,acc_face,1,accessory,face,0.14,,accessories,"Antenna Face",487
acc_face_horn_face_01,acc_face,1,accessory,face,0.12,,accessories,"Horn Face",484
acc_face_halo_face_01,acc_face,1,accessory,face,0.1,,accessories,"Halo Face",490
acc_face_crown_mini_face_01,acc_face,1,accessory,face,0.1,,accessories,"Crown Mini Face",486
acc_face_headphones_face_01,acc_face,1,accessory,face,0.12,,accessories,"Headphones Face",488
acc_face_earring_hoop_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Hoop",481
acc_face_earring_star_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Star",483
acc_face_earring_shell_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Shell",482
acc_face_earring_candy_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Candy",482
acc_face_earring_gem_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Gem",480
acc_face_earring_feather_01,acc_face,1,accessory,face,0.12,,accessories,"Earring Feather",485
acc_face_earring_bell_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Bell",481
acc_face_earring_heart_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Heart",482
acc_face_earring_bolt_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Bolt",484
acc_face_earring_moon_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Moon",483
acc_face_earring_planet_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Planet",483
acc_face_earring_dice_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Dice",482
acc_face_earring_note_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Note",484
acc_face_earring_game_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Game",481
acc_face_earring_pixel_01,acc_face,1,accessory,face,0.1,,accessories,"Earring Pixel",483
acc_face_shades_pixel_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Pixel",472
acc_face_shades_glitch_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Glitch",475
acc_face_shades_neon_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Neon",473
acc_face_shades_disco_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Disco",479
acc_face_shades_mirror_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Mirror",479
acc_face_shades_heart_pixel_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Heart Pixel",471
acc_face_shades_star_pixel_01,acc_face,1,accessory,face,0.12,,accessories,"Shades Star Pixel",472
acc_face_mask_vr_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Vr",477
acc_face_mask_ar_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Ar",478
acc_face_mask_snorkel_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Snorkel",470
acc_face_mask_gas_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Gas Cute",503
acc_face_mask_plague_cute_01,acc_face,1,accessory,face,0.16,,accessories,"Mask Plague Cute",499
acc_face_mask_oni_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Oni Cute",490
acc_face_mask_kitsune_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Kitsune",476
acc_face_mask_tengu_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Tengu Cute",482
acc_face_mask_hannya_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Hannya Cute",493
acc_face_mask_balinese_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Balinese",502
acc_face_mask_african_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask African Cute",507
acc_face_mask_aztec_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Aztec Cute",501
acc_face_mask_egyptian_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Egyptian",493
acc_face_mask_greek_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Greek",479
acc_face_mask_tragedy_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Tragedy Cute",502
acc_face_mask_comedy_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Comedy",484
acc_face_mask_venetian_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Venetian",486
acc_face_mask_carnival_01,acc_face,1,accessory,face,0.16,,accessories,"Mask Carnival",487
acc_face_mask_daydead_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Daydead Cute",507
acc_face_mask_luchador_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Luchador",477
acc_face_mask_hockey_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Hockey Cute",490
acc_face_mask_catcher_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Catcher",469
acc_face_mask_fencing_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Fencing",486
acc_face_mask_scuba_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Scuba",473
acc_face_mask_welding_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Welding Cute",490
acc_face_mask_chef_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Chef",468
acc_face_mask_doctor_cute_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Doctor Cute",473
acc_face_mask_nurse_cute_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Nurse Cute",473
acc_face_mask_dentist_cute_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Dentist Cute",481
acc_face_mask_lab_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Lab",473
acc_face_mask_hazmat_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Hazmat Cute",486
acc_face_mask_astronaut_face_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Astronaut Face",474
acc_face_mask_pilot_oxy_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Pilot Oxy",473
acc_face_mask_gas_round_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Gas Round",483
acc_face_mask_surgical_cute_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Surgical Cute",475
acc_face_mask_cloth_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Cloth",486
acc_face_mask_bandana_face_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Bandana Face",472
acc_face_mask_scarf_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Scarf Face",469
acc_face_mask_balaclava_cute_01,acc_face,1,accessory,face,0.14,,accessories,"Mask Balaclava Cute",494
acc_face_mask_ski_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Ski Face",464
acc_face_mask_neoprene_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Neoprene",477
acc_face_mask_leather_cute_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Leather Cute",487
acc_face_mask_lace_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Lace",466
acc_face_mask_sequin_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Sequin",484
acc_face_mask_glitter_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Glitter",490
acc_face_mask_hologram_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Hologram",481
acc_face_mask_neon_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Neon Face",487
acc_face_mask_pixel_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Pixel Face",475
acc_face_mask_glitch_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Glitch Face",470
acc_face_mask_error_face_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Error Face",485
acc_face_mask_smile_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Smile",473
acc_face_mask_wink_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Wink",466
acc_face_mask_cool_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Cool",474
acc_face_mask_shy_01,acc_face,1,accessory,face,0.12,,accessories,"Mask Shy",471
acc_face_mask_sparkle_eyes_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Sparkle Eyes",475
acc_face_mask_heart_eyes_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Heart Eyes",466
acc_face_mask_star_eyes_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Star Eyes",467
acc_face_mask_spiral_cute_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Spiral Cute",497
acc_face_mask_x_eyes_cute_01,acc_face,1,accessory,face,0.1,,accessories,"Mask X Eyes Cute",486
acc_face_mask_dot_eyes_01,acc_face,1,accessory,face,0.1,,accessories,"Mask Dot Eyes",475
acc_face_mask_lash_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Lash",492
acc_face_mask_brow_01,acc_face,1,accessory,face,0.06,,accessories,"Mask Brow",479
acc_face_mask_freckle_heart_01,acc_face,1,accessory,face,0.06,,accessories,"Mask Freckle Heart",474
acc_face_mask_jewel_tear_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Jewel Tear",466
acc_face_mask_candy_tear_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Candy Tear",467
acc_face_mask_glitter_tear_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Glitter Tear",477
acc_face_mask_rainbow_cheek_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Rainbow Cheek",478
acc_face_mask_speed_cheek_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Speed Cheek",467
acc_face_mask_vibe_cheek_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Vibe Cheek",468
acc_face_mask_star_cheek_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Star Cheek",460
acc_face_mask_party_cheek_01,acc_face,1,accessory,face,0.08,,accessories,"Mask Party Cheek",468
acc_hands_ocean_fins_01,acc_hands,1,accessory,hands,0.12,,accessories,"Ocean Fins",508
acc_hands_forest_leaf_01,acc_hands,1,accessory,hands,0.12,,accessories,"Forest Leaf",503
acc_hands_lava_ember_01,acc_hands,1,accessory,hands,0.12,,accessories,"Lava Ember",517
acc_hands_sky_cloud_01,acc_hands,1,accessory,hands,0.12,,accessories,"Sky Cloud",503
acc_hands_ice_frost_01,acc_hands,1,accessory,hands,0.12,,accessories,"Ice Frost",503
acc_hands_candy_sprinkle_01,acc_hands,1,accessory,hands,0.12,,accessories,"Candy Sprinkle",507
acc_hands_race_grip_01,acc_hands,1,accessory,hands,0.12,,accessories,"Race Grip",509
acc_hands_vibe_glow_01,acc_hands,1,accessory,hands,0.12,,accessories,"Vibe Glow",510
acc_hands_shooter_foam_01,acc_hands,1,accessory,hands,0.12,,accessories,"Shooter Foam",512
acc_hands_party_sparkle_01,acc_hands,1,accessory,hands,0.12,,accessories,"Party Sparkle",511
acc_hands_mittens_heart_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Heart",499
acc_hands_mittens_star_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Star",504
acc_hands_mittens_bunny_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Bunny",499
acc_hands_mittens_bear_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Bear",499
acc_hands_mittens_frog_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Frog",498
acc_hands_mittens_cat_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Cat",498
acc_hands_mittens_dino_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Dino",498
acc_hands_mittens_monster_01,acc_hands,1,accessory,hands,0.12,,accessories,"Mittens Monster",503
acc_hands_gloves_box_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Box",509
acc_hands_gloves_goalie_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Goalie",509
acc_hands_gloves_baseball_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Baseball",514
acc_hands_gloves_garden_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Garden",504
acc_hands_gloves_oven_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Oven",502
acc_hands_gloves_dish_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Dish",503
acc_hands_gloves_lab_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Lab",501
acc_hands_gloves_space_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Space",503
acc_hands_gloves_knight_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Knight",519
acc_hands_gloves_wizard_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Wizard",505
acc_hands_gloves_ninja_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Ninja",509
acc_hands_gloves_hero_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Hero",503
acc_hands_gloves_winter_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Winter",506
acc_hands_gloves_fingerless_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Fingerless",512
acc_hands_gloves_lace_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Lace",502
acc_hands_gloves_opera_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Opera",509
acc_hands_gloves_pixel_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Pixel",510
acc_hands_gloves_neon_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Neon",512
acc_hands_gloves_disco_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Disco",518
acc_hands_gloves_rubber_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Rubber",510
acc_hands_gloves_foam_star_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Foam Star",503
acc_hands_gloves_foam_heart_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Foam Heart",503
acc_hands_gloves_foam_fist_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Foam Fist",507
acc_hands_gloves_maraca_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Maraca",505
acc_hands_gloves_pompom_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Pompom",503
acc_hands_gloves_flags_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Flags",506
acc_hands_gloves_signs_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Signs",507
acc_hands_gloves_fans_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Fans",498
acc_hands_gloves_castanet_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Castanet",501
acc_hands_gloves_clicker_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Clicker",499
acc_hands_gloves_yoyo_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Yoyo",493
acc_hands_gloves_ball_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Ball",497
acc_hands_gloves_frisbee_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Frisbee",499
acc_hands_gloves_bubble_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Bubble",497
acc_hands_gloves_sparkler_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Sparkler",519
acc_hands_gloves_glowstick_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Glowstick",498
acc_hands_gloves_flashlight_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Flashlight",503
acc_hands_gloves_camera_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Camera",497
acc_hands_gloves_phone_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Phone",510
acc_hands_gloves_mic_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Mic",502
acc_hands_gloves_controller_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Controller",501
acc_hands_gloves_wand_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Wand",494
acc_hands_gloves_sword_foam_01,acc_hands,1,accessory,hands,0.18,,accessories,"Gloves Sword Foam",504
acc_hands_gloves_shield_foam_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Shield Foam",498
acc_hands_gloves_blaster_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Blaster",518
acc_hands_gloves_watergun_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Watergun",501
acc_hands_gloves_hammer_foam_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Hammer Foam",505
acc_hands_gloves_bat_foam_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Bat Foam",500
acc_hands_gloves_racket_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Racket",497
acc_hands_gloves_club_01,acc_hands,1,accessory,hands,0.18,,accessories,"Gloves Club",507
acc_hands_gloves_cue_01,acc_hands,1,accessory,hands,0.18,,accessories,"Gloves Cue",505
acc_hands_gloves_brush_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Brush",498
acc_hands_gloves_crayon_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Crayon",500
acc_hands_gloves_pencil_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Pencil",504
acc_hands_gloves_spatula_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Spatula",495
acc_hands_gloves_whisk_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Whisk",500
acc_hands_gloves_ladle_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Ladle",492
acc_hands_gloves_tongs_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Tongs",491
acc_hands_gloves_fork_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Fork",504
acc_hands_gloves_spoon_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Spoon",496
acc_hands_gloves_knife_butter_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Knife Butter",511
acc_hands_gloves_chopsticks_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Chopsticks",502
acc_hands_gloves_lolli_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Lolli",495
acc_hands_gloves_icecream_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Icecream",501
acc_hands_gloves_donut_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Donut",493
acc_hands_gloves_cookie_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Cookie",494
acc_hands_gloves_cupcake_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Cupcake",494
acc_hands_gloves_candy_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Candy",498
acc_hands_gloves_balloon_01,acc_hands,1,accessory,hands,0.16,,accessories,"Gloves Balloon",507
acc_hands_gloves_flower_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Flower",500
acc_hands_gloves_gift_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Gift",496
acc_hands_gloves_trophy_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Trophy",499
acc_hands_gloves_medal_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Medal",496
acc_hands_gloves_ticket_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Ticket",500
acc_hands_gloves_map_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Map",503
acc_hands_gloves_book_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Book",503
acc_hands_gloves_scroll_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Scroll",499
acc_hands_gloves_orb_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Orb",496
acc_hands_gloves_crystal_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Crystal",502
acc_hands_gloves_egg_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Egg",497
acc_hands_gloves_mushroom_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Mushroom",500
acc_hands_gloves_cone_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Cone",502
acc_hands_gloves_star_target_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Star Target",503
acc_hands_gloves_dice_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Dice",496
acc_hands_gloves_cards_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Cards",502
acc_hands_gloves_coins_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Coins",497
acc_hands_gloves_gems_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Gems",497
acc_hands_gloves_keys_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Keys",490
acc_hands_gloves_lock_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Lock",502
acc_hands_gloves_clock_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Clock",498
acc_hands_gloves_compass_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Compass",500
acc_hands_gloves_magnet_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Magnet",504
acc_hands_gloves_battery_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Battery",497
acc_hands_gloves_bulb_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Bulb",498
acc_hands_gloves_plug_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Plug",496
acc_hands_gloves_wifi_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Wifi",504
acc_hands_gloves_heart_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Heart",492
acc_hands_gloves_star_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Star",493
acc_hands_gloves_moon_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Moon",493
acc_hands_gloves_sun_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Sun",493
acc_hands_gloves_cloud_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Cloud",491
acc_hands_gloves_rainbow_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Rainbow",499
acc_hands_gloves_lightning_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Lightning",512
acc_hands_gloves_snow_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Snow",503
acc_hands_gloves_leaf_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Leaf",492
acc_hands_gloves_shell_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Shell",492
acc_hands_gloves_feather_01,acc_hands,1,accessory,hands,0.12,,accessories,"Gloves Feather",495
acc_hands_gloves_bone_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Bone",492
acc_hands_gloves_skull_cute_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Skull Cute",503
acc_hands_gloves_ghost_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Ghost",492
acc_hands_gloves_pumpkin_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Pumpkin",501
acc_hands_gloves_bat_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Bat",497
acc_hands_gloves_spider_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Spider",502
acc_hands_gloves_alien_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Alien",497
acc_hands_gloves_robot_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Robot",497
acc_hands_gloves_ufo_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Ufo",502
acc_hands_gloves_rocket_01,acc_hands,1,accessory,hands,0.14,,accessories,"Gloves Rocket",498
acc_hands_gloves_planet_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Planet",498
acc_hands_gloves_pudgy_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Pudgy",507
acc_hands_gloves_nest_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Nest",502
acc_hands_gloves_hype_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Hype",512
acc_hands_gloves_boing_01,acc_hands,1,accessory,hands,0.1,,accessories,"Gloves Boing",497
env_nest_lamp_01,nest,2,env,,2.2,,nest,"env_nest_lamp_01",553
env_nest_lamp_teal_01,nest,2,env,,2.2,,nest,"env_nest_lamp_teal_01",524
env_nest_lamp_short_01,nest,2,env,,1.0,,nest,"env_nest_lamp_short_01",534
env_nest_fountain_01,nest,2,env,,2.5,,nest,"env_nest_fountain_01",548
env_nest_arch_01,nest,2,env,,3.0,,nest,"env_nest_arch_01",549
env_nest_arch_race_01,nest,2,env,,3.0,,nest,"env_nest_arch_race_01",523
env_nest_arch_vibe_01,nest,2,env,,3.0,,nest,"env_nest_arch_vibe_01",518
env_nest_arch_shooter_01,nest,2,env,,3.0,,nest,"env_nest_arch_shooter_01",512
env_nest_sign_blank_01,nest,2,env,,1.8,,nest,"env_nest_sign_blank_01",550
env_nest_sign_arrow_01,nest,2,env,,1.5,,nest,"env_nest_sign_arrow_01",520
env_nest_sign_map_01,nest,2,env,,2.0,,nest,"env_nest_sign_map_01",518
env_nest_booth_shop_01,nest,2,env,,2.4,,nest,"env_nest_booth_shop_01",544
env_nest_booth_dj_01,nest,2,env,,1.8,,nest,"env_nest_booth_dj_01",533
env_nest_booth_photo_01,nest,2,env,,2.2,,nest,"env_nest_booth_photo_01",528
env_nest_booth_claim_01,nest,2,env,,2.0,,nest,"env_nest_booth_claim_01",534
env_nest_booth_maps_01,nest,2,env,,1.8,,nest,"env_nest_booth_maps_01",531
env_nest_podium_01,nest,2,env,,1.2,,nest,"env_nest_podium_01",549
env_nest_podium_single_01,nest,2,env,,0.3,2.0,nest,"env_nest_podium_single_01",540
env_nest_bench_long_01,nest,2,env,,0.6,,nest,"env_nest_bench_long_01",526
env_nest_bench_curve_01,nest,2,env,,0.6,,nest,"env_nest_bench_curve_01",499
env_nest_bench_heart_01,nest,2,env,,0.7,,nest,"env_nest_bench_heart_01",510
env_nest_chair_01,nest,2,env,,0.8,,nest,"env_nest_chair_01",507
env_nest_table_01,nest,2,env,,0.8,,nest,"env_nest_table_01",500
env_nest_umbrella_01,nest,2,env,,2.5,,nest,"env_nest_umbrella_01",519
env_nest_planter_01,nest,2,env,,0.9,,nest,"env_nest_planter_01",522
env_nest_planter_large_01,nest,2,env,,1.6,,nest,"env_nest_planter_large_01",524
env_nest_hedge_01,nest,2,env,,1.2,,nest,"env_nest_hedge_01",516
env_nest_hedge_arch_01,nest,2,env,,2.5,,nest,"env_nest_hedge_arch_01",495
env_nest_fence_01,nest,2,env,,1.0,,nest,"env_nest_fence_01",503
env_nest_fence_gate_01,nest,2,env,,1.2,,nest,"env_nest_fence_gate_01",499
env_nest_balloon_arch_01,nest,2,env,,3.0,,nest,"env_nest_balloon_arch_01",514
env_nest_balloon_cluster_01,nest,2,env,,1.8,,nest,"env_nest_balloon_cluster_01",515
env_nest_banner_pole_01,nest,2,env,,2.5,,nest,"env_nest_banner_pole_01",516
env_nest_flag_race_01,nest,2,env,,2.5,,nest,"env_nest_flag_race_01",516
env_nest_flag_vibe_01,nest,2,env,,2.5,,nest,"env_nest_flag_vibe_01",508
env_nest_flag_shooter_01,nest,2,env,,2.5,,nest,"env_nest_flag_shooter_01",507
env_nest_flag_party_01,nest,2,env,,2.5,,nest,"env_nest_flag_party_01",508
env_nest_speaker_01,nest,2,env,,1.6,,nest,"env_nest_speaker_01",511
env_nest_jukebox_01,nest,2,env,,1.5,,nest,"env_nest_jukebox_01",512
